1165	91750
1166	91750
1167	91750
1168	91750
1169	91750
1170	91750
1171	91750
1172	91750
1173	91750
1174	91750
1175	91750
1176	91750
1177	91750
1178	91750
1179	91750
1180	91750
1181	91750
1182	91750
1183	91750
1184	91750
1185	91750
1186	91750
1187	91750
1188	91750
1189	91750
1190	91750
1191	91750
1192	91750
1193	91750
1194	91750
1195	91750
1196	91750
1197	91750
1198	91750
1199	91750
1200	91750
1201	91750
1202	91750
1203	91750
1204	91750
1205	91750
1206	91750
1207	91750
1208	91750
1209	91750
1210	91750
1211	91750
1212	91750
1213	91750
1214	91750
1215	91750
1216	91750
1217	91750
1218	91750
1219	91750
1220	91750
1221	91750
1222	91750
1223	91750
1224	91750
1225	91750
1226	91750
1227	91750
1228	91750
1229	91750
1230	91750
1231	91750
1232	91750
1233	91750
1234	91750
1235	91750
1236	91750
1237	91750
1238	91750
1239	91750
1240	91750
1241	91750
1242	91750
1243	91750
1244	91750
1245	91750
1246	91750
1247	91750
1248	91750
1249	91750
1250	91750
1251	91750
1252	91750
1253	91750
1254	648174
1255	1913989
1256	648174
1257	648174
1258	648174
1259	648174
1260	648174
1261	648174
1262	648174
1263	648174
1264	648174
1265	648174
1266	648174
1267	2184343
1268	2162179
1269	2162180
1270	2162134
1271	2162190
1272	2162343
1273	2162139
1274	2162136
1275	2162191
1276	2162186
1277	159733
1278	159733
1279	2162147
1280	2162130
1281	159733
1282	2162131
1283	2162132
1284	2162133
1285	2162138
1286	2162195
1287	2162140
1288	2162192
1289	2162096
1290	159733
1291	2162264
1292	2162266
1293	2162267
1294	2162204
1295	2162481
1296	2162482
1297	2162486
1298	2162487
1299	2162490
1300	2162491
1301	2162272
1302	2162273
1303	2162274
1304	2162275
1305	2162276
1306	2184345
1307	1667051
1308	2026776
1309	1667051
1310	1667051
1311	1667051
1312	1667051
1313	1667051
1314	1667051
1315	1667051
1316	1667051
1317	1667051
1318	1667051
1319	1667051
1320	1667051
1321	1667051
1322	1667051
1323	1667051
1324	1667051
1325	1667051
1326	1667051
1327	1667051
1328	1667051
1329	1667051
1330	1667051
1331	1667051
1332	1667051
1333	1667051
1334	1667051
1335	1667051
1336	2760034
1337	1667051
1338	1667051
1339	1667051
1340	1667051
1341	1667051
1342	1667051
1343	1667051
1344	1667051
1345	1667051
1346	1667051
1347	1667051
1348	1667051
1349	1667051
1350	1667051
1351	1667051
1352	1667051
1353	1667051
1354	1667051
1355	1667051
1356	1667051
1357	1667051
1358	1667051
1359	1667051
1360	1667051
1361	1667051
1362	1667051
1363	1667051
1364	1667051
1365	1667051
1366	1667051
1367	1667051
1368	1667051
1369	1667051
1370	1667051
1371	1667051
1372	1667051
1373	1667051
1374	2162581
1375	2024888
1376	281031
1377	2026724
1378	2030829
1379	166587
1380	1118065
1381	1118065
1382	1118065
1383	1118065
1384	1118065
1385	1118065
1386	1118065
1387	2162205
1388	2162348
1389	2027460
1390	1978118
1391	2026742
1392	2026741
1393	2026741
1394	2026742
1395	2026742
1396	2026742
1397	1962908
1398	2026742
1399	2026742
1400	2026742
1401	2026742
1402	2026742
1403	2026742
1404	2026742
1405	2026742
1406	2026742
1407	2026742
1408	2026742
1409	2026742
1410	2026742
1411	2026781
1412	864051
1413	351052
1414	795666
1415	2686367
1416	2282216
1417	2502232
1418	1977087
1419	54067
1420	2026779
1421	2026779
1422	2044936
1423	1898104
1424	2044944
1425	352149
1426	2053489
1427	2053489
1428	2053489
1429	2053489
1430	2052139
1431	2491082
1432	2056316
1433	2833567
1434	2011131
1435	1844760
1436	1913988
1437	1913988
1438	1913988
1439	1913988
1440	1913988
1441	1913988
1442	1913988
1443	1913988
1444	1913988
1445	1913988
1446	1913988
1447	1977087
1448	1977087
1449	1335060
1450	1913988
1451	1909294
1452	2029855
1453	1907202
1454	2026724
1455	2053634
1456	2053607
1457	2053607
1458	2053607
1459	2053607
1460	2053607
1461	2053607
1462	2053607
1463	2053607
1464	2053607
1465	2053607
1466	2053607
1467	2053607
1468	2053607
1469	2053607
1470	2053607
1471	2053607
1472	2053607
1473	2053607
1474	2053607
1475	2053607
1476	2053607
1477	2053607
1478	2053607
1479	2053607
1480	2060324
1481	2250277
1482	2060325
1483	2026739
1484	1906666
1485	2250274
1486	2026773
1487	2026733
1488	2006128
1489	1906665
1490	2026778
1491	2026792
1492	2026764
1493	2026773
1494	2026773
1495	2026773
1496	2026773
1497	2026773
1498	2026764
1499	2026764
1500	2026803
1501	2026803
1502	2026764
1503	2026773
1504	2026773
1505	2026742
1506	2026779
1507	2961520
1508	743729
1509	2026773
1510	2026764
1511	2026773
1512	2026764
1513	2026764
1514	2026764
1515	2026764
1516	2052139
1517	1622229
1518	1899355
1519	195044
1520	1899355
1521	1899355
1522	1899355
1523	1899355
1524	1899355
1525	1899355
1526	1913989
1527	1899355
1528	1622229
